Tip;secao;Data;Loja;Valores
FATURAMENTO;GERAL;29/02/2016;PAPILLON;
FATURAMENTO;AÇOUGUE;29/02/2016;PORTAL;
FATURAMENTO;ALHO;29/02/2016;PORTAL;
FATURAMENTO;ALIMENTOS DOCE;29/02/2016;PORTAL;
FATURAMENTO;ALIMENTOS SALGADO;29/02/2016;PORTAL;
FATURAMENTO;AUTOS;29/02/2016;PORTAL;
FATURAMENTO;BASICO;29/02/2016;PORTAL;
FATURAMENTO;BEBIDAS DEST E VINHO;29/02/2016;PORTAL;
FATURAMENTO;BEBIDAS REFRIGERADAS;29/02/2016;PORTAL;
FATURAMENTO;FRIOS;29/02/2016;PORTAL;
FATURAMENTO;FRIOS ACHOCOLATADOS;29/02/2016;PORTAL;
FATURAMENTO;FRIOS CONGELADOS;29/02/2016;PORTAL;
FATURAMENTO;FRIOS LATICINIOS;29/02/2016;PORTAL;
FATURAMENTO;HIGIENE;29/02/2016;PORTAL;
FATURAMENTO;HORT FRUT;29/02/2016;PORTAL;
FATURAMENTO;LEITE;29/02/2016;PORTAL;
FATURAMENTO;LIMPEZA DOMESTICA;29/02/2016;PORTAL;
FATURAMENTO;OVOS;29/02/2016;PORTAL;
FATURAMENTO;PADARIA INDUSTRIAL;29/02/2016;PORTAL;
FATURAMENTO;PADARIA PROPRIA;29/02/2016;PORTAL;
FATURAMENTO;PAPEL HIGIENICO;29/02/2016;PORTAL;
FATURAMENTO;PAPELARIA;29/02/2016;PORTAL;
FATURAMENTO;PEIXES RESFRIADOS;29/02/2016;PORTAL;
FATURAMENTO;PET SHOP;29/02/2016;PORTAL;
FATURAMENTO;UTILIDADES DOMESTICA;29/02/2016;PORTAL;
FATURAMENTO;VESTUARIO;29/02/2016;PORTAL;
FATURAMENTO;GERAL;29/02/2016;PORTAL;
FATURAMENTO;AÇOUGUE;29/02/2016;GERAL;1456662,96
FATURAMENTO;ALHO;29/02/2016;GERAL;229350,35
FATURAMENTO;ALIMENTOS DOCE;29/02/2016;GERAL;2443193,34
FATURAMENTO;ALIMENTOS SALGADO;29/02/2016;GERAL;1860042,44
FATURAMENTO;AUTOS;29/02/2016;GERAL;14860,87
FATURAMENTO;BASICO;29/02/2016;GERAL;3873254,07
FATURAMENTO;BEBIDAS DEST E VINHO;29/02/2016;GERAL;91974,04
FATURAMENTO;BEBIDAS REFRIGERADAS;29/02/2016;GERAL;1433706,47
FATURAMENTO;FRIOS;29/02/2016;GERAL;949266,31
FATURAMENTO;FRIOS ACHOCOLATADOS;29/02/2016;GERAL;51298,78
FATURAMENTO;FRIOS CONGELADOS;29/02/2016;GERAL;2047416,51
FATURAMENTO;FRIOS LATICINIOS;29/02/2016;GERAL;545268,85
FATURAMENTO;HIGIENE;29/02/2016;GERAL;1607420,76
FATURAMENTO;HORT FRUT;29/02/2016;GERAL;3256833,53
FATURAMENTO;LEITE;29/02/2016;GERAL;827727,54
FATURAMENTO;LIMPEZA DOMESTICA;29/02/2016;GERAL;1835330,59
FATURAMENTO;OVOS;29/02/2016;GERAL;201799,5
FATURAMENTO;PADARIA INDUSTRIAL;29/02/2016;GERAL;229094,31
FATURAMENTO;PADARIA PROPRIA;29/02/2016;GERAL;537490,28
FATURAMENTO;PAPEL HIGIENICO;29/02/2016;GERAL;488262,8
FATURAMENTO;PAPELARIA;29/02/2016;GERAL;30256,21
FATURAMENTO;PEIXES RESFRIADOS;29/02/2016;GERAL;566150,6
FATURAMENTO;PET SHOP;29/02/2016;GERAL;38142,88
FATURAMENTO;UTILIDADES DOMESTICA;29/02/2016;GERAL;389094,59
FATURAMENTO;VESTUARIO;29/02/2016;GERAL;79540,43
FATURAMENTO;GERAL;29/02/2016;GERAL;25083439,01
PERDA;AÇOUGUE;29/02/2016;CENTRO;-6405,94
PERDA;ALHO;29/02/2016;CENTRO;-890,42
PERDA;ALIMENTOS DOCE;29/02/2016;CENTRO;-412,43
PERDA;ALIMENTOS SALGADO;29/02/2016;CENTRO;-1175,36
PERDA;AUTOS;29/02/2016;CENTRO;0
PERDA;BASICO;29/02/2016;CENTRO;-316,72
PERDA;BEBIDAS DEST E VINHO;29/02/2016;CENTRO;-33,93
PERDA;BEBIDAS REFRIGERADAS;29/02/2016;CENTRO;-214,35
PERDA;FRIOS;29/02/2016;CENTRO;-29,49
PERDA;FRIOS ACHOCOLATADOS;29/02/2016;CENTRO;-1,3
PERDA;FRIOS CONGELADOS;29/02/2016;CENTRO;-374,59
PERDA;FRIOS LATICINIOS;29/02/2016;CENTRO;0
PERDA;HIGIENE;29/02/2016;CENTRO;-265,26
PERDA;HORT FRUT;29/02/2016;CENTRO;-42380,36
PERDA;LEITE;29/02/2016;CENTRO;0
PERDA;LIMPEZA DOMESTICA;29/02/2016;CENTRO;-80,33
PERDA;OVOS;29/02/2016;CENTRO;-451,25
PERDA;PADARIA INDUSTRIAL;29/02/2016;CENTRO;0
PERDA;PADARIA PROPRIA;29/02/2016;CENTRO;-6036,93
PERDA;PAPEL HIGIENICO;29/02/2016;CENTRO;0
PERDA;PAPELARIA;29/02/2016;CENTRO;-11,84
PERDA;PEIXES RESFRIADOS;29/02/2016;CENTRO;-499,25
PERDA;PET SHOP;29/02/2016;CENTRO;0
PERDA;UTILIDADES DOMESTICA;29/02/2016;CENTRO;-121,77
PERDA;VESTUARIO;29/02/2016;CENTRO;-2,33
PERDA;GERAL;29/02/2016;CENTRO;-59703,85
PERDA;AÇOUGUE;29/02/2016;GARAVELO;-4430,02
PERDA;ALHO;29/02/2016;GARAVELO;0
PERDA;ALIMENTOS DOCE;29/02/2016;GARAVELO;-1073,62
PERDA;ALIMENTOS SALGADO;29/02/2016;GARAVELO;-644,56
PERDA;AUTOS;29/02/2016;GARAVELO;-10,75
PERDA;BASICO;29/02/2016;GARAVELO;-427,89
PERDA;BEBIDAS DEST E VINHO;29/02/2016;GARAVELO;-31,17
PERDA;BEBIDAS REFRIGERADAS;29/02/2016;GARAVELO;-29,67
PERDA;FRIOS;29/02/2016;GARAVELO;-124,51
PERDA;FRIOS ACHOCOLATADOS;29/02/2016;GARAVELO;-18,76
PERDA;FRIOS CONGELADOS;29/02/2016;GARAVELO;-1244,75
PERDA;FRIOS LATICINIOS;29/02/2016;GARAVELO;0
PERDA;HIGIENE;29/02/2016;GARAVELO;-707,78
PERDA;HORT FRUT;29/02/2016;GARAVELO;-40761,78
PERDA;LEITE;29/02/2016;GARAVELO;0
PERDA;LIMPEZA DOMESTICA;29/02/2016;GARAVELO;-44,08
PERDA;OVOS;29/02/2016;GARAVELO;-639,04
PERDA;PADARIA INDUSTRIAL;29/02/2016;GARAVELO;-8,4
PERDA;PADARIA PROPRIA;29/02/2016;GARAVELO;-4870,54
PERDA;PAPEL HIGIENICO;29/02/2016;GARAVELO;0
PERDA;PAPELARIA;29/02/2016;GARAVELO;-72,18
PERDA;PEIXES RESFRIADOS;29/02/2016;GARAVELO;-522,21
PERDA;PET SHOP;29/02/2016;GARAVELO;0
PERDA;UTILIDADES DOMESTICA;29/02/2016;GARAVELO;-25,23
PERDA;VESTUARIO;29/02/2016;GARAVELO;-4,88
PERDA;GERAL;29/02/2016;GARAVELO;-55691,82
PERDA;AÇOUGUE;29/02/2016;T7;-1634,5
PERDA;ALHO;29/02/2016;T7;0
PERDA;ALIMENTOS DOCE;29/02/2016;T7;-1403,13
PERDA;ALIMENTOS SALGADO;29/02/2016;T7;-1852,27
PERDA;AUTOS;29/02/2016;T7;-2,66
PERDA;BASICO;29/02/2016;T7;-183,92
PERDA;BEBIDAS DEST E VINHO;29/02/2016;T7;-2,7
PERDA;BEBIDAS REFRIGERADAS;29/02/2016;T7;-66,22
PERDA;FRIOS;29/02/2016;T7;0
PERDA;FRIOS ACHOCOLATADOS;29/02/2016;T7;-1,86
PERDA;FRIOS CONGELADOS;29/02/2016;T7;-1245,24
PERDA;FRIOS LATICINIOS;29/02/2016;T7;0
PERDA;HIGIENE;29/02/2016;T7;-180,38
PERDA;HORT FRUT;29/02/2016;T7;-32573,5
PERDA;LEITE;29/02/2016;T7;0
PERDA;LIMPEZA DOMESTICA;29/02/2016;T7;-98,06
PERDA;OVOS;29/02/2016;T7;-750,11
PERDA;PADARIA INDUSTRIAL;29/02/2016;T7;-21,28
PERDA;PADARIA PROPRIA;29/02/2016;T7;-5101
PERDA;PAPEL HIGIENICO;29/02/2016;T7;0
PERDA;PAPELARIA;29/02/2016;T7;-95,48
PERDA;PEIXES RESFRIADOS;29/02/2016;T7;0
PERDA;PET SHOP;29/02/2016;T7;-7,01
PERDA;UTILIDADES DOMESTICA;29/02/2016;T7;-76,19
PERDA;VESTUARIO;29/02/2016;T7;0
PERDA;GERAL;29/02/2016;T7;-45295,51
PERDA;AÇOUGUE;29/02/2016;CAMPINAS;
PERDA;ALHO;29/02/2016;CAMPINAS;
PERDA;ALIMENTOS DOCE;29/02/2016;CAMPINAS;
PERDA;ALIMENTOS SALGADO;29/02/2016;CAMPINAS;
PERDA;AUTOS;29/02/2016;CAMPINAS;
PERDA;BASICO;29/02/2016;CAMPINAS;
PERDA;BEBIDAS DEST E VINHO;29/02/2016;CAMPINAS;
PERDA;BEBIDAS REFRIGERADAS;29/02/2016;CAMPINAS;
PERDA;FRIOS;29/02/2016;CAMPINAS;
PERDA;FRIOS ACHOCOLATADOS;29/02/2016;CAMPINAS;
PERDA;FRIOS CONGELADOS;29/02/2016;CAMPINAS;
PERDA;FRIOS LATICINIOS;29/02/2016;CAMPINAS;
PERDA;HIGIENE;29/02/2016;CAMPINAS;
PERDA;HORT FRUT;29/02/2016;CAMPINAS;
PERDA;LEITE;29/02/2016;CAMPINAS;
PERDA;LIMPEZA DOMESTICA;29/02/2016;CAMPINAS;
PERDA;OVOS;29/02/2016;CAMPINAS;
PERDA;PADARIA INDUSTRIAL;29/02/2016;CAMPINAS;
PERDA;PADARIA PROPRIA;29/02/2016;CAMPINAS;
PERDA;PAPEL HIGIENICO;29/02/2016;CAMPINAS;
PERDA;PAPELARIA;29/02/2016;CAMPINAS;
PERDA;PEIXES RESFRIADOS;29/02/2016;CAMPINAS;
PERDA;PET SHOP;29/02/2016;CAMPINAS;
PERDA;UTILIDADES DOMESTICA;29/02/2016;CAMPINAS;
PERDA;VESTUARIO;29/02/2016;CAMPINAS;
PERDA;GERAL;29/02/2016;CAMPINAS;
PERDA;AÇOUGUE;29/02/2016;PAPILLON;
PERDA;ALHO;29/02/2016;PAPILLON;
PERDA;ALIMENTOS DOCE;29/02/2016;PAPILLON;
PERDA;ALIMENTOS SALGADO;29/02/2016;PAPILLON;
PERDA;AUTOS;29/02/2016;PAPILLON;
PERDA;BASICO;29/02/2016;PAPILLON;
PERDA;BEBIDAS DEST E VINHO;29/02/2016;PAPILLON;
PERDA;BEBIDAS REFRIGERADAS;29/02/2016;PAPILLON;
PERDA;FRIOS;29/02/2016;PAPILLON;
PERDA;FRIOS ACHOCOLATADOS;29/02/2016;PAPILLON;
PERDA;FRIOS CONGELADOS;29/02/2016;PAPILLON;
PERDA;FRIOS LATICINIOS;29/02/2016;PAPILLON;
PERDA;HIGIENE;29/02/2016;PAPILLON;
PERDA;HORT FRUT;29/02/2016;PAPILLON;
PERDA;LEITE;29/02/2016;PAPILLON;
PERDA;LIMPEZA DOMESTICA;29/02/2016;PAPILLON;
PERDA;OVOS;29/02/2016;PAPILLON;
PERDA;PADARIA INDUSTRIAL;29/02/2016;PAPILLON;
PERDA;PADARIA PROPRIA;29/02/2016;PAPILLON;
PERDA;PAPEL HIGIENICO;29/02/2016;PAPILLON;
PERDA;PAPELARIA;29/02/2016;PAPILLON;
PERDA;PEIXES RESFRIADOS;29/02/2016;PAPILLON;
PERDA;PET SHOP;29/02/2016;PAPILLON;
PERDA;UTILIDADES DOMESTICA;29/02/2016;PAPILLON;
PERDA;VESTUARIO;29/02/2016;PAPILLON;
PERDA;GERAL;29/02/2016;PAPILLON;
PERDA;AÇOUGUE;29/02/2016;PORTAL;
PERDA;ALHO;29/02/2016;PORTAL;
PERDA;ALIMENTOS DOCE;29/02/2016;PORTAL;
PERDA;ALIMENTOS SALGADO;29/02/2016;PORTAL;
PERDA;AUTOS;29/02/2016;PORTAL;
PERDA;BASICO;29/02/2016;PORTAL;
PERDA;BEBIDAS DEST E VINHO;29/02/2016;PORTAL;
PERDA;BEBIDAS REFRIGERADAS;29/02/2016;PORTAL;
PERDA;FRIOS;29/02/2016;PORTAL;
PERDA;FRIOS ACHOCOLATADOS;29/02/2016;PORTAL;
PERDA;FRIOS CONGELADOS;29/02/2016;PORTAL;
PERDA;FRIOS LATICINIOS;29/02/2016;PORTAL;
PERDA;HIGIENE;29/02/2016;PORTAL;
PERDA;HORT FRUT;29/02/2016;PORTAL;
PERDA;LEITE;29/02/2016;PORTAL;
PERDA;LIMPEZA DOMESTICA;29/02/2016;PORTAL;
PERDA;OVOS;29/02/2016;PORTAL;
PERDA;PADARIA INDUSTRIAL;29/02/2016;PORTAL;
PERDA;PADARIA PROPRIA;29/02/2016;PORTAL;
PERDA;PAPEL HIGIENICO;29/02/2016;PORTAL;
PERDA;PAPELARIA;29/02/2016;PORTAL;
PERDA;PEIXES RESFRIADOS;29/02/2016;PORTAL;
PERDA;PET SHOP;29/02/2016;PORTAL;
PERDA;UTILIDADES DOMESTICA;29/02/2016;PORTAL;
PERDA;VESTUARIO;29/02/2016;PORTAL;
PERDA;GERAL;29/02/2016;PORTAL;
PERDA;AÇOUGUE;29/02/2016;GERAL;-12470,46
PERDA;ALHO;29/02/2016;GERAL;-890,42
PERDA;ALIMENTOS DOCE;29/02/2016;GERAL;-2889,18
PERDA;ALIMENTOS SALGADO;29/02/2016;GERAL;-3672,19
PERDA;AUTOS;29/02/2016;GERAL;-13,41
PERDA;BASICO;29/02/2016;GERAL;-928,53
PERDA;BEBIDAS DEST E VINHO;29/02/2016;GERAL;-67,8
PERDA;BEBIDAS REFRIGERADAS;29/02/2016;GERAL;-310,24
PERDA;FRIOS;29/02/2016;GERAL;-154
PERDA;FRIOS ACHOCOLATADOS;29/02/2016;GERAL;-21,92
PERDA;FRIOS CONGELADOS;29/02/2016;GERAL;-2864,58
PERDA;FRIOS LATICINIOS;29/02/2016;GERAL;0
PERDA;HIGIENE;29/02/2016;GERAL;-1153,42
PERDA;HORT FRUT;29/02/2016;GERAL;-115715,64
PERDA;LEITE;29/02/2016;GERAL;0
PERDA;LIMPEZA DOMESTICA;29/02/2016;GERAL;-222,47
PERDA;OVOS;29/02/2016;GERAL;-1840,4
PERDA;PADARIA INDUSTRIAL;29/02/2016;GERAL;-29,68
PERDA;PADARIA PROPRIA;29/02/2016;GERAL;-16008,47
PERDA;PAPEL HIGIENICO;29/02/2016;GERAL;0
PERDA;PAPELARIA;29/02/2016;GERAL;-179,5
PERDA;PEIXES RESFRIADOS;29/02/2016;GERAL;-1021,46
PERDA;PET SHOP;29/02/2016;GERAL;-7,01
PERDA;UTILIDADES DOMESTICA;29/02/2016;GERAL;-223,19
PERDA;VESTUARIO;29/02/2016;GERAL;-7,21
PERDA;GERAL;29/02/2016;GERAL;-160691,18
RENTABILIDADE;AÇOUGUE;29/02/2016;CENTRO;66768
RENTABILIDADE;ALHO;29/02/2016;CENTRO;19317,57
RENTABILIDADE;ALIMENTOS DOCE;29/02/2016;CENTRO;162219,01
RENTABILIDADE;ALIMENTOS SALGADO;29/02/2016;CENTRO;168382,21
RENTABILIDADE;AUTOS;29/02/2016;CENTRO;2081,07
RENTABILIDADE;BASICO;29/02/2016;CENTRO;132788
RENTABILIDADE;BEBIDAS DEST E VINHO;29/02/2016;CENTRO;5019,76
RENTABILIDADE;BEBIDAS REFRIGERADAS;29/02/2016;CENTRO;55033,19
RENTABILIDADE;FRIOS;29/02/2016;CENTRO;93736,72
RENTABILIDADE;FRIOS ACHOCOLATADOS;29/02/2016;CENTRO;4010,77
RENTABILIDADE;FRIOS CONGELADOS;29/02/2016;CENTRO;118979,1
RENTABILIDADE;FRIOS LATICINIOS;29/02/2016;CENTRO;49045,76
RENTABILIDADE;HIGIENE;29/02/2016;CENTRO;161653,76
RENTABILIDADE;HORT FRUT;29/02/2016;CENTRO;287853,45
RENTABILIDADE;LEITE;29/02/2016;CENTRO;15838,57
RENTABILIDADE;LIMPEZA DOMESTICA;29/02/2016;CENTRO;128353,94
RENTABILIDADE;OVOS;29/02/2016;CENTRO;20598,81
RENTABILIDADE;PADARIA INDUSTRIAL;29/02/2016;CENTRO;21098,3
RENTABILIDADE;PADARIA PROPRIA;29/02/2016;CENTRO;73779,18
RENTABILIDADE;PAPEL HIGIENICO;29/02/2016;CENTRO;43246,08
RENTABILIDADE;PAPELARIA;29/02/2016;CENTRO;3376,71
RENTABILIDADE;PEIXES RESFRIADOS;29/02/2016;CENTRO;25028,83
RENTABILIDADE;PET SHOP;29/02/2016;CENTRO;5182,31
RENTABILIDADE;UTILIDADES DOMESTICA;29/02/2016;CENTRO;49429,06
RENTABILIDADE;VESTUARIO;29/02/2016;CENTRO;7969,4
RENTABILIDADE;GERAL;29/02/2016;CENTRO;1720789,56
RENTABILIDADE;AÇOUGUE;29/02/2016;GARAVELO;76675,84
RENTABILIDADE;ALHO;29/02/2016;GARAVELO;36995,01
RENTABILIDADE;ALIMENTOS DOCE;29/02/2016;GARAVELO;231626,88
RENTABILIDADE;ALIMENTOS SALGADO;29/02/2016;GARAVELO;220173,63
RENTABILIDADE;AUTOS;29/02/2016;GARAVELO;2212,74
RENTABILIDADE;BASICO;29/02/2016;GARAVELO;199777,88
RENTABILIDADE;BEBIDAS DEST E VINHO;29/02/2016;GARAVELO;4724,29
RENTABILIDADE;BEBIDAS REFRIGERADAS;29/02/2016;GARAVELO;59141,04
RENTABILIDADE;FRIOS;29/02/2016;GARAVELO;103438,92
RENTABILIDADE;FRIOS ACHOCOLATADOS;29/02/2016;GARAVELO;7007,66
RENTABILIDADE;FRIOS CONGELADOS;29/02/2016;GARAVELO;130774,96
RENTABILIDADE;FRIOS LATICINIOS;29/02/2016;GARAVELO;53834,26
RENTABILIDADE;HIGIENE;29/02/2016;GARAVELO;226792,34
RENTABILIDADE;HORT FRUT;29/02/2016;GARAVELO;300720,3
RENTABILIDADE;LEITE;29/02/2016;GARAVELO;20796,59
RENTABILIDADE;LIMPEZA DOMESTICA;29/02/2016;GARAVELO;161098,48
RENTABILIDADE;OVOS;29/02/2016;GARAVELO;22623,34
RENTABILIDADE;PADARIA INDUSTRIAL;29/02/2016;GARAVELO;19560,05
RENTABILIDADE;PADARIA PROPRIA;29/02/2016;GARAVELO;78232,59
RENTABILIDADE;PAPEL HIGIENICO;29/02/2016;GARAVELO;67596,37
RENTABILIDADE;PAPELARIA;29/02/2016;GARAVELO;2506,77
RENTABILIDADE;PEIXES RESFRIADOS;29/02/2016;GARAVELO;39496,39
RENTABILIDADE;PET SHOP;29/02/2016;GARAVELO;3197,98
RENTABILIDADE;UTILIDADES DOMESTICA;29/02/2016;GARAVELO;44657,94
RENTABILIDADE;VESTUARIO;29/02/2016;GARAVELO;8959,5
RENTABILIDADE;GERAL;29/02/2016;GARAVELO;2122621,75
RENTABILIDADE;AÇOUGUE;29/02/2016;T7;95483,34
RENTABILIDADE;ALHO;29/02/2016;T7;26111,18
RENTABILIDADE;ALIMENTOS DOCE;29/02/2016;T7;147549,02
RENTABILIDADE;ALIMENTOS SALGADO;29/02/2016;T7;149949,16
RENTABILIDADE;AUTOS;29/02/2016;T7;1628,24
RENTABILIDADE;BASICO;29/02/2016;T7;105876,17
RENTABILIDADE;BEBIDAS DEST E VINHO;29/02/2016;T7;4361,52
RENTABILIDADE;BEBIDAS REFRIGERADAS;29/02/2016;T7;53568,37
RENTABILIDADE;FRIOS;29/02/2016;T7;66834,81
RENTABILIDADE;FRIOS ACHOCOLATADOS;29/02/2016;T7;3982,78
RENTABILIDADE;FRIOS CONGELADOS;29/02/2016;T7;135345,99
RENTABILIDADE;FRIOS LATICINIOS;29/02/2016;T7;43750,39
RENTABILIDADE;HIGIENE;29/02/2016;T7;132806,73
RENTABILIDADE;HORT FRUT;29/02/2016;T7;328704,61
RENTABILIDADE;LEITE;29/02/2016;T7;17515,45
RENTABILIDADE;LIMPEZA DOMESTICA;29/02/2016;T7;114750,24
RENTABILIDADE;OVOS;29/02/2016;T7;16715,59
RENTABILIDADE;PADARIA INDUSTRIAL;29/02/2016;T7;28610,16
RENTABILIDADE;PADARIA PROPRIA;29/02/2016;T7;79823,01
RENTABILIDADE;PAPEL HIGIENICO;29/02/2016;T7;36487,95
RENTABILIDADE;PAPELARIA;29/02/2016;T7;2897,17
RENTABILIDADE;PEIXES RESFRIADOS;29/02/2016;T7;22337,47
RENTABILIDADE;PET SHOP;29/02/2016;T7;5050,1
RENTABILIDADE;UTILIDADES DOMESTICA;29/02/2016;T7;46115,99
RENTABILIDADE;VESTUARIO;29/02/2016;T7;6318,82
RENTABILIDADE;GERAL;29/02/2016;T7;1672574,26
RENTABILIDADE;AÇOUGUE;29/02/2016;CAMPINAS;
RENTABILIDADE;ALHO;29/02/2016;CAMPINAS;
RENTABILIDADE;ALIMENTOS DOCE;29/02/2016;CAMPINAS;
RENTABILIDADE;ALIMENTOS SALGADO;29/02/2016;CAMPINAS;
RENTABILIDADE;AUTOS;29/02/2016;CAMPINAS;
RENTABILIDADE;BASICO;29/02/2016;CAMPINAS;
RENTABILIDADE;BEBIDAS DEST E VINHO;29/02/2016;CAMPINAS;
RENTABILIDADE;BEBIDAS REFRIGERADAS;29/02/2016;CAMPINAS;
RENTABILIDADE;FRIOS;29/02/2016;CAMPINAS;
RENTABILIDADE;FRIOS ACHOCOLATADOS;29/02/2016;CAMPINAS;
RENTABILIDADE;FRIOS CONGELADOS;29/02/2016;CAMPINAS;
RENTABILIDADE;FRIOS LATICINIOS;29/02/2016;CAMPINAS;
RENTABILIDADE;HIGIENE;29/02/2016;CAMPINAS;
RENTABILIDADE;HORT FRUT;29/02/2016;CAMPINAS;
RENTABILIDADE;LEITE;29/02/2016;CAMPINAS;
RENTABILIDADE;LIMPEZA DOMESTICA;29/02/2016;CAMPINAS;
RENTABILIDADE;OVOS;29/02/2016;CAMPINAS;
RENTABILIDADE;PADARIA INDUSTRIAL;29/02/2016;CAMPINAS;
RENTABILIDADE;PADARIA PROPRIA;29/02/2016;CAMPINAS;
RENTABILIDADE;PAPEL HIGIENICO;29/02/2016;CAMPINAS;
RENTABILIDADE;PAPELARIA;29/02/2016;CAMPINAS;
RENTABILIDADE;PEIXES RESFRIADOS;29/02/2016;CAMPINAS;
RENTABILIDADE;PET SHOP;29/02/2016;CAMPINAS;
RENTABILIDADE;UTILIDADES DOMESTICA;29/02/2016;CAMPINAS;
RENTABILIDADE;VESTUARIO;29/02/2016;CAMPINAS;
RENTABILIDADE;GERAL;29/02/2016;CAMPINAS;
RENTABILIDADE;AÇOUGUE;29/02/2016;PAPILLON;
RENTABILIDADE;ALHO;29/02/2016;PAPILLON;
RENTABILIDADE;ALIMENTOS DOCE;29/02/2016;PAPILLON;
RENTABILIDADE;ALIMENTOS SALGADO;29/02/2016;PAPILLON;
RENTABILIDADE;AUTOS;29/02/2016;PAPILLON;
RENTABILIDADE;BASICO;29/02/2016;PAPILLON;
RENTABILIDADE;BEBIDAS DEST E VINHO;29/02/2016;PAPILLON;
RENTABILIDADE;BEBIDAS REFRIGERADAS;29/02/2016;PAPILLON;
RENTABILIDADE;FRIOS;29/02/2016;PAPILLON;
RENTABILIDADE;FRIOS ACHOCOLATADOS;29/02/2016;PAPILLON;
RENTABILIDADE;FRIOS CONGELADOS;29/02/2016;PAPILLON;
RENTABILIDADE;FRIOS LATICINIOS;29/02/2016;PAPILLON;
RENTABILIDADE;HIGIENE;29/02/2016;PAPILLON;
RENTABILIDADE;HORT FRUT;29/02/2016;PAPILLON;
RENTABILIDADE;LEITE;29/02/2016;PAPILLON;
RENTABILIDADE;LIMPEZA DOMESTICA;29/02/2016;PAPILLON;
RENTABILIDADE;OVOS;29/02/2016;PAPILLON;
RENTABILIDADE;PADARIA INDUSTRIAL;29/02/2016;PAPILLON;
RENTABILIDADE;PADARIA PROPRIA;29/02/2016;PAPILLON;
RENTABILIDADE;PAPEL HIGIENICO;29/02/2016;PAPILLON;
RENTABILIDADE;PAPELARIA;29/02/2016;PAPILLON;
RENTABILIDADE;PEIXES RESFRIADOS;29/02/2016;PAPILLON;
RENTABILIDADE;PET SHOP;29/02/2016;PAPILLON;
RENTABILIDADE;UTILIDADES DOMESTICA;29/02/2016;PAPILLON;
RENTABILIDADE;VESTUARIO;29/02/2016;PAPILLON;
RENTABILIDADE;GERAL;29/02/2016;PAPILLON;
RENTABILIDADE;AÇOUGUE;29/02/2016;PORTAL;
RENTABILIDADE;ALHO;29/02/2016;PORTAL;
RENTABILIDADE;ALIMENTOS DOCE;29/02/2016;PORTAL;
RENTABILIDADE;ALIMENTOS SALGADO;29/02/2016;PORTAL;
RENTABILIDADE;AUTOS;29/02/2016;PORTAL;
RENTABILIDADE;BASICO;29/02/2016;PORTAL;
RENTABILIDADE;BEBIDAS DEST E VINHO;29/02/2016;PORTAL;
RENTABILIDADE;BEBIDAS REFRIGERADAS;29/02/2016;PORTAL;
RENTABILIDADE;FRIOS;29/02/2016;PORTAL;
RENTABILIDADE;FRIOS ACHOCOLATADOS;29/02/2016;PORTAL;
RENTABILIDADE;FRIOS CONGELADOS;29/02/2016;PORTAL;
RENTABILIDADE;FRIOS LATICINIOS;29/02/2016;PORTAL;
RENTABILIDADE;HIGIENE;29/02/2016;PORTAL;
RENTABILIDADE;HORT FRUT;29/02/2016;PORTAL;
RENTABILIDADE;LEITE;29/02/2016;PORTAL;
RENTABILIDADE;LIMPEZA DOMESTICA;29/02/2016;PORTAL;
RENTABILIDADE;OVOS;29/02/2016;PORTAL;
RENTABILIDADE;PADARIA INDUSTRIAL;29/02/2016;PORTAL;
RENTABILIDADE;PADARIA PROPRIA;29/02/2016;PORTAL;
RENTABILIDADE;PAPEL HIGIENICO;29/02/2016;PORTAL;
RENTABILIDADE;PAPELARIA;29/02/2016;PORTAL;
RENTABILIDADE;PEIXES RESFRIADOS;29/02/2016;PORTAL;
RENTABILIDADE;PET SHOP;29/02/2016;PORTAL;
RENTABILIDADE;UTILIDADES DOMESTICA;29/02/2016;PORTAL;
RENTABILIDADE;VESTUARIO;29/02/2016;PORTAL;
RENTABILIDADE;GERAL;29/02/2016;PORTAL;
RENTABILIDADE;AÇOUGUE;29/02/2016;GERAL;238927,18
RENTABILIDADE;ALHO;29/02/2016;GERAL;82423,76
RENTABILIDADE;ALIMENTOS DOCE;29/02/2016;GERAL;541394,91
RENTABILIDADE;ALIMENTOS SALGADO;29/02/2016;GERAL;538505
RENTABILIDADE;AUTOS;29/02/2016;GERAL;5922,05
RENTABILIDADE;BASICO;29/02/2016;GERAL;438442,05
RENTABILIDADE;BEBIDAS DEST E VINHO;29/02/2016;GERAL;14105,57
RENTABILIDADE;BEBIDAS REFRIGERADAS;29/02/2016;GERAL;167742,6
RENTABILIDADE;FRIOS;29/02/2016;GERAL;264010,45
RENTABILIDADE;FRIOS ACHOCOLATADOS;29/02/2016;GERAL;15001,21
RENTABILIDADE;FRIOS CONGELADOS;29/02/2016;GERAL;385100,05
RENTABILIDADE;FRIOS LATICINIOS;29/02/2016;GERAL;146630,41
RENTABILIDADE;HIGIENE;29/02/2016;GERAL;521252,83
RENTABILIDADE;HORT FRUT;29/02/2016;GERAL;917278,36
RENTABILIDADE;LEITE;29/02/2016;GERAL;54150,61
RENTABILIDADE;LIMPEZA DOMESTICA;29/02/2016;GERAL;404202,66
RENTABILIDADE;OVOS;29/02/2016;GERAL;59937,74
RENTABILIDADE;PADARIA INDUSTRIAL;29/02/2016;GERAL;69268,51
